event,visible,datetime,lon,lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,id,study-name
16561518150,true,2018-10-16 16:59:44.000,-57.712986,-27.8865032,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518151,true,2018-10-17 17:01:52.000,-57.7105789,-27.8880634,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518152,true,2018-10-18 16:59:44.000,-57.7130623,-27.8861446,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518153,true,2018-10-19 17:01:52.000,-57.7120895,-27.8864517,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518154,true,2018-10-20 16:59:44.000,-57.7120399,-27.8862457,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518155,true,2018-10-21 17:01:52.000,-57.7103996,-27.8876286,"gps","Calidris melanotos","175176","175176","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518156,true,2018-07-02 16:59:44.000,-150.6955872,70.4363098,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518157,true,2018-07-03 17:01:52.000,-150.7004089,70.4375153,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518158,true,2018-07-04 16:59:44.000,-150.6977386,70.4373093,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518159,true,2018-07-05 17:01:52.000,-150.6941376,70.4367523,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518160,true,2018-07-06 16:59:44.000,-150.7020721,70.4356766,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518161,true,2018-07-07 17:01:52.000,-150.690979,70.4373398,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518162,true,2018-07-08 16:59:44.000,-150.7017059,70.4352875,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518163,true,2018-07-09 17:01:52.000,-150.6954041,70.4375458,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518164,true,2018-07-10 16:59:44.000,-150.6947479,70.4362335,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518165,true,2018-07-11 17:01:52.000,-150.6916962,70.437233,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518166,true,2018-07-12 16:59:44.000,-150.6950989,70.434906,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518167,true,2018-07-13 17:01:52.000,-150.6929474,70.4386978,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518168,true,2018-07-14 16:59:44.000,-150.695282,70.4375687,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518169,true,2018-07-15 17:01:52.000,-150.696106,70.437645,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518170,true,2018-07-16 16:59:44.000,-142.8770142,69.7519226,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518171,true,2018-07-17 17:01:52.000,-130.5635529,69.806633,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518172,true,2018-07-18 16:59:44.000,-130.5837402,69.8132629,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518173,true,2018-07-19 17:01:52.000,-130.6215057,69.848259,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518174,true,2018-07-20 16:59:44.000,-130.6305695,69.8425446,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518175,true,2018-07-21 17:01:52.000,-130.6252136,69.8430557,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518176,true,2018-07-22 16:59:44.000,-130.6355896,69.8424454,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518177,true,2018-07-23 17:01:52.000,-130.3737488,69.9992981,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518178,true,2018-07-24 16:59:44.000,-130.3736725,69.999939,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518179,true,2018-07-25 17:01:52.000,-130.3707733,70.000885,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518180,true,2018-07-26 16:59:44.000,-112.7014008,68.6052704,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518181,true,2018-07-27 17:01:52.000,-106.0877914,69.775116,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518182,true,2018-07-28 16:59:44.000,-106.1359482,69.7626266,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518183,true,2018-07-29 17:01:52.000,-106.1795425,69.7448578,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518184,true,2018-07-30 16:59:44.000,-106.1666412,69.7588577,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518185,true,2018-07-31 17:01:52.000,-106.1666183,69.7588348,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518186,true,2018-08-01 16:59:44.000,-106.1841812,69.753334,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518187,true,2018-08-02 17:01:52.000,-106.1598587,69.7459564,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518188,true,2018-08-03 16:59:44.000,-106.1658478,69.7456512,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518189,true,2018-08-04 17:01:52.000,-104.6635895,58.2241669,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518190,true,2018-08-05 16:59:44.000,-106.4108658,51.9412613,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518191,true,2018-08-06 17:01:52.000,-106.4731522,51.9404678,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518192,true,2018-08-07 16:59:44.000,-106.5059738,51.9262085,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518193,true,2018-08-08 17:01:52.000,-106.4977036,51.9251328,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518194,true,2018-08-09 16:59:44.000,-106.4713821,51.9404411,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518195,true,2018-08-10 17:01:52.000,-106.4728699,51.9402885,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518196,true,2018-08-11 16:59:44.000,-106.477684,51.9490929,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518197,true,2018-08-12 17:01:52.000,-106.4510117,51.9394684,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518198,true,2018-08-13 16:59:44.000,-106.4511337,51.9424896,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518199,true,2018-08-14 17:01:52.000,-106.4775314,51.9264374,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518200,true,2018-08-15 16:59:44.000,-106.4829025,51.9212151,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518201,true,2018-08-28 17:01:52.000,-106.4798584,51.9400826,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518202,true,2018-08-29 16:59:44.000,-106.4798584,51.9400826,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518203,true,2018-08-30 17:01:52.000,-106.4798584,51.9400826,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518204,true,2018-09-07 17:01:52.000,-106.4798584,51.9400558,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518205,true,2018-09-08 16:59:44.000,-106.4798584,51.9400558,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518206,true,2018-09-09 17:01:52.000,-106.4798584,51.9400558,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518207,true,2018-09-22 16:59:44.000,-106.4798584,51.940033,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518208,true,2018-09-23 17:01:52.000,-106.4798584,51.940033,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518209,true,2018-09-24 16:59:44.000,-106.4798355,51.9400558,"gps","Calidris melanotos","175177","175177","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518210,true,2018-06-28 16:59:44.000,-150.6974335,70.4379501,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518211,true,2018-06-29 17:01:52.000,-150.6955872,70.4379272,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518212,true,2018-06-30 16:59:44.000,-150.6990967,70.4390793,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518213,true,2018-07-01 17:01:52.000,-150.6955872,70.4379272,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518214,true,2018-07-02 16:59:44.000,-150.6956482,70.4379501,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518215,true,2018-07-03 17:01:52.000,-150.6955414,70.4379501,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518216,true,2018-07-04 16:59:44.000,-150.7026367,70.4387207,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518217,true,2018-07-05 17:01:52.000,-150.6955872,70.4379272,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518218,true,2018-07-06 16:59:44.000,-150.6976318,70.4381561,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518219,true,2018-07-07 17:01:52.000,-150.6902924,70.439415,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518220,true,2018-07-08 16:59:44.000,-150.6979523,70.4379501,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518221,true,2018-07-09 17:01:52.000,-150.6997681,70.4349594,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518222,true,2018-07-10 16:59:44.000,-150.6977692,70.4373398,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518223,true,2018-07-11 17:01:52.000,-150.697464,70.4369507,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518224,true,2018-07-12 16:59:44.000,-150.6970978,70.4369049,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518225,true,2018-07-13 17:01:52.000,-150.694519,70.4382629,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518226,true,2018-07-14 16:59:44.000,-150.693573,70.4370041,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518227,true,2018-07-15 17:01:52.000,-149.8741608,70.3863678,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518228,true,2018-07-16 16:59:44.000,-149.1643066,70.3958435,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518229,true,2018-07-17 17:01:52.000,-148.631134,70.3329163,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518230,true,2018-07-18 16:59:44.000,-148.5236359,70.337059,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518231,true,2018-07-19 17:01:52.000,-148.5222015,70.337265,"gps","Calidris melanotos","175178","175178","Arctic shorebird migration tracking study - Pectoral Sandpiper"
